,Unnamed: 0,business_id,name,address,postal_code,latitude,longitude,stars,review_count,attributes,categories,hours,business_url,dish_name,dish_cuisine,dish_description,presented_count,left_swipes,right_swipes,user_rating,user_purchase,number_purchased,num_favorited,type_purchases,favorites
516,954,L5ndtXhe0Q23MnVYTxkSVA,Tacos Ivan,7007 Village Center Dr,78731,30.3520053,-97.7565463,4.5,58,"{'BikeParking': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'Caters': 'False', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WheelchairAccessible': 'False', 'HappyHour': 'False', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False'}","Restaurants, Breakfast & Brunch, Mexican, Food Stands","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,118,113,5,0.0,1,2,0,[],[]
517,956,P8x-eXc5_lBwqf2rClKtuA,i Fratelli Pizza North - Austin,"10001 Research Blvd, Ste 160",78759,30.3923890695,-97.7452449873,4.5,119,"{'NoiseLevel': ""u'quiet'"", 'RestaurantsTableService': 'False', 'Caters': 'True', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'HappyHour': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessParking': 'None', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True'}","Pizza, Restaurants, Food, Food Delivery Services","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,151,29,122,0.0,1,100,4,[],[]
518,957,nfi_A2PJ1mjFZhXeGv1lUw,Rawshe Hookah Lounge & Cafe,11331 N Lamar Blvd,78753,30.3820825,-97.684996,3.0,45,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Bars, Cafes, Nightlife, Restaurants, Hookah Bars, Adult Entertainment","{'Monday': '14:0-2:0', 'Tuesday': '14:0-2:0', 'Wednesday': '14:0-2:0', 'Thursday': '14:0-2:0', 'Friday': '14:0-4:0', 'Saturday': '14:0-4:0', 'Sunday': '14:0-2:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,227,74,153,0.0,1,32,16,[],[]
519,959,5Dw_VthJNJESoRcZFmEnHg,Emerald Point Bar & Grill,5973 Hiline Rd,78734,30.432639,-97.942761,2.5,66,"{'RestaurantsTableService': 'True', 'BusinessParking': 'None', 'HappyHour': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'None', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'None', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Nightlife, Burgers, Sandwiches, Event Planning & Services, Bars, Venues & Event Spaces, American (Traditional), Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-22:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,727,211,516,0.0,1,469,113,[],[]
520,960,HvWTntcf7Hz_BEW5zBN4-g,Café Crêpe,"200 San Jacinto Blvd, Ste A",78701,30.2638586673,-97.7418548135,4.0,853,"{'BikeParking': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'Caters': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'beer_and_wine'"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BYOB': 'False', 'RestaurantsTakeOut': 'None', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'None', 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'False', 'RestaurantsReservations': 'False'}","Restaurants, Creperies, French, Breakfast & Brunch, Food","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '8:0-15:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,969,306,663,0.0,1,159,265,[],[]
521,962,2AtrunNiuQX_W2cXNXQxTA,Lake Austin Chevron,2402 Lake Austin Blvd,78703,30.2784481,-97.7723808,3.5,6,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'RestaurantsTakeOut': 'False'}","Food, Convenience Stores",,,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,824,585,239,0.0,1,66,23,[],[]
522,964,X4FReQm8nmc3sON2aRoY1A,Soco Bar & Bites,300 S Congress Ave,78704,30.2585749,-97.7468844,4.0,10,"{'DogsAllowed': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'CoatCheck': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'WiFi': ""u'free'"", 'HappyHour': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'Ambience': ""{'touristy': True, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'None', 'GoodForDancing': 'False', 'Smoking': ""u'no'""}","Sandwiches, Bars, Tacos, Food, Restaurants, Cocktail Bars, Nightlife, Mexican","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,397,165,232,0.0,1,116,60,[],[]
523,965,SW2v089xn3xrCFbMFKXasw,Secretodela Abuela 2,"5700 Manchaca Rd, Ste 570",78745,30.2153977,-97.8003439024,4.0,36,"{'GoodForMeal': 'None', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True'}","Restaurants, Mexican, Tex-Mex","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '7:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,307,6,301,0.0,1,288,15,[],[]
524,967,4_IcmPXvZy4H7xXjwxyzjw,Smokey J's Barbeque,7008 Ranch Rd 620 N,78732,30.4038983,-97.8547766,3.5,99,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Barbeque",,,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,248,247,1,0.0,0,0,0,[],[]
525,968,kMTboaAOcrPGOtmF5TMstw,Noori's Grill,"2525 W Anderson Ln, Ste 200",78757,30.357011,-97.735214,4.5,30,"{'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'None', 'OutdoorSeating': 'True'}","Caterers, Halal, Mediterranean, Afghan, Event Planning & Services, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,650,542,108,0.0,1,66,49,[],[]
526,969,FgGrbX0R22Qx6nL7fKglZg,Borderless European Market,"2121 W Parmer Ln, Ste 113",78727,30.415774,-97.697696,4.5,23,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'HappyHour': 'False'}","Specialty Food, Beer, Wine & Spirits, Ethnic Food, Meat Shops, Food, Bakeries, Grocery","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-15:0', 'Sunday': '10:0-19:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,299,171,128,0.0,1,85,21,[],[]
527,970,6KYQbtRBNbdTQR4ZYE2t_Q,Kokodak,2522 Guadalupe St,78705,30.2898094,-97.741649,3.5,92,"{'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'HasTV': 'True', 'OutdoorSeating': 'None', 'RestaurantsTakeOut': 'True'}","Korean, Restaurants, Chicken Wings","{'Monday': '17:0-2:0', 'Tuesday': '17:0-2:0', 'Wednesday': '15:0-2:0', 'Thursday': '15:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-2:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,668,530,138,0.0,1,19,30,[],[]
528,971,tzDF3otfex5z7SWwFsY-XQ,Lily's Sandwich,10901 N Lamar Blvd,78753,30.378044,-97.687488,3.5,138,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'BikeParking': 'False', 'WiFi': ""u'no'"", 'BYOBCorkage': ""'yes_free'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'Corkage': 'False', 'BusinessAcceptsCreditCards': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Vietnamese, Restaurants, Sandwiches","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,531,252,279,0.0,1,164,0,[],[]
529,972,MqxYuvQ3fvsgXYBN5vmRiA,The Ranch,"710 W 6th St, Ste A",78701,30.2702312774,-97.7500819055,2.5,178,"{'NoiseLevel': ""u'very_loud'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsReservations': 'True', 'GoodForDancing': 'True', 'Smoking': ""u'outdoor'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'WiFi': ""'free'"", 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Bars, Lounges, Dance Clubs, Sports Bars, Nightlife, Wine Bars","{'Friday': '22:0-2:0', 'Saturday': '22:0-2:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,330,262,68,0.0,1,27,6,[],[]
530,973,yA4kyDril3FiUXlSi9pdVw,Oak Liquor Cabinet,"12636 Research Blvd, Ste B107",78759,30.4311307782,-97.7645156864,5.0,36,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'False', 'BikeParking': 'True'}","Beer, Wine & Spirits, Food","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,728,144,584,0.0,1,122,46,[],[]
531,974,fvQG-r1Nq1qM5Q2M3wB1TQ,Wrigleyville South Dogs & Beef,80 Rainey St,78701,30.2592517,-97.7390498,4.5,71,"{'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'False', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Fast Food, Hot Dogs, American (Traditional), Food, Food Trucks, Restaurants","{'Thursday': '17:0-22:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-17:30'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,672,499,173,0.0,1,150,12,[],[]
532,975,6cIzTqQGthBctMWzxLHwRQ,Nervous Charlie's,"5501 N Lamar Blvd, Ste B101",78751,30.3229399,-97.7279743,4.5,332,"{'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'NoiseLevel': ""u'average'"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'None', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'None', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'False', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'None'}","Restaurants, Sandwiches, Bagels, Breakfast & Brunch, Food","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:30-15:0', 'Sunday': '7:30-15:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,968,934,34,0.0,1,13,3,[],[]
533,978,6KVNVyUXZaRwYsX6UJloew,Sassy's Vegetarian Soul Food,1403 East 7th St,78702,30.264301,-97.727912,4.5,68,"{'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False', 'HappyHour': 'False', 'WiFi': ""u'no'"", 'BYOB': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'True', 'RestaurantsDelivery': 'None', 'Corkage': 'False'}","Food Trucks, Vegan, Vegetarian, Soul Food, Restaurants, Food",{'Monday': '0:0-0:0'},,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,858,713,145,0.0,1,5,14,[],[]
534,982,tih-ULSrtU10f86yeiM2ew,Taste From India,519 E 7th St,78758,30.267403,-97.7368458,3.5,38,"{'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'WiFi': ""'no'"", 'HasTV': 'False', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Indian, Food, Restaurants, Food Trucks","{'Tuesday': '19:0-3:30', 'Wednesday': '19:0-3:30', 'Thursday': '19:0-3:30', 'Friday': '19:0-3:30', 'Saturday': '19:0-3:30', 'Sunday': '19:0-3:30'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,209,78,131,0.0,1,1,23,[],[]
